Name,Release date,Estimated owners,Price,DLC count,Header image,Median playtime forever,Categories,Genres,Tags,Game age,Website,Estimated yearly revenue,Bayesian votes,Characteristics
The WereCleaner,2024-05-07,0.6780830971139326,0.0,1,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2795000/header.jpg?t=1743640867,0,"Single-player,Steam Achievements,Full controller support","Action,Casual,Indie,Strategy,Free To Play","Stealth,Casual,Cartoony,Dark Humor,Strategy,Cute,Arcade,Singleplayer,Tactical,Free to Play,Retro,Action-Adventure,Colorful,Werewolves,3D,Comedy,Top-Down,Indie,Action,Controller",2.0,https://store.steampowered.com/app/2795000/,0.0,0.9940342613964286,casual controller tactical werewolves actionadventure singleplayer colorful cartoon arcade action indie darkhumor 3d freetoplay retro stealth cute comedy topdown strategy
HoloCure - Save the Fans!,2023-08-16,0.755384370197392,0.0,0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2420510/header.jpg?t=1740642230,0,"Single-player,Steam Achievements,Partial Controller Support,Steam Cloud","Action,Adventure,Casual,Indie","Pixel Graphics,Bullet Hell,Anime,Action Roguelike,Cute,Rogue-lite,2D,Action,Top-Down Shooter,Singleplayer,Casual,Female Protagonist,Arcade,Colorful,Fishing,Farming,Score Attack,Fantasy,Free to Play,Comedy",2.72,https://store.steampowered.com/app/2420510/,0.0,0.990355879527814,casual fantasy pixelgraphics actionroguelike fishing femaleprotagonist controller roguelite adventure singleplayer anime colorful arcade 2d scoreattack farming action indie bullethell freetoplay topdownshooter cute comedy
Buy a Croquette!,2024-04-27,0.6330768564718121,0.0,2,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2167960/a0356eadf036626e2187ee90ede2b46fa85cb115/header.jpg?t=1758256758,230,"Single-player,Steam Achievements,Full controller support,Steam Cloud","Adventure,Casual,Indie,RPG,Strategy,Free To Play","RPGMaker,Mystery,Sci-fi,Puzzle,Psychological Horror,Funny,Multiple Endings,Female Protagonist,Exploration,Strategy,JRPG,Interactive Fiction,Pixel Graphics,Strategy RPG,Casual,Drama,RPG,Adventure,Visual Novel,Anime",2.02,https://store.steampowered.com/app/2167960/,0.0,0.9896891305404716,casual controller pixelgraphics funny femaleprotagonist jrpg interactivefiction puzzle adventure anime rpgmaker visualnovel psychologicalhorror drama strategyrpg indie rpg freetoplay exploration mystery singleplayer scifi multipleendings strategy
Our Life: Beginnings & Always,2020-11-16,0.7185660793429937,0.0,9,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1129190/header.jpg?t=1745249279,461,"Single-player,Steam Achievements","Casual,Indie,Free To Play","Visual Novel,Romance,LGBTQ+,Character Customization,Dating Sim,Choices Matter,Free to Play,Choose Your Own Adventure,Cute,Relaxing,Multiple Endings,Otome,Interactive Fiction,Replay Value,Singleplayer,Indie,Casual,Funny,Drama,Comedy",5.47,https://store.steampowered.com/app/1129190/,0.0,0.9880079405169144,casual romance otome funny relaxing charactercustomization interactivefiction replayvalue singleplayer visualnovel datingsim chooseyourownadventure drama indie freetoplay lgbtq+ choicesmatter cute multipleendings comedy
Word Game: Episode 0,2021-01-14,0.6330768564718121,0.0,0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1507970/header.jpg?t=1734721449,36,Single-player,"Adventure,Indie,RPG,Strategy","Minimalist,Indie,Pixel Graphics,Puzzle,Free to Play,RPG,Choose Your Own Adventure,2D Platformer,Adventure,Exploration,JRPG,Strategy,2D,Noir,Story Rich,Linear,Narration,Stylized,Magic,Atmospheric",5.31,https://store.steampowered.com/app/1507970/,0.0,0.9869286976678188,pixelgraphics jrpg storyrich puzzle adventure minimalist narration 2d noir stylized chooseyourownadventure linear indie rpg 2dplatformer freetoplay magic exploration singleplayer atmospheric strategy
NOeSIS02_羽化,2021-11-08,0.5962588843196084,0.0,0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1423370/header.jpg?t=1653380493,0,Single-player,"Adventure,Casual,Free To Play,Indie,RPG,Simulation","RPG,2D,Anime,Cute,Casual,Horror,Singleplayer,Interactive Fiction,Story Rich,Strategy,Dating Sim,Psychological Horror,FPS,Mystery,Sexual Content,Free to Play,Romance,Hentai,Indie,Gore",4.49,https://store.steampowered.com/app/1423370/,0.0,0.9865967676641546,casual romance simulation interactivefiction storyrich adventure singleplayer anime gore 2d datingsim psychologicalhorror fps indie rpg freetoplay horror mystery sexualcontent cute hentai strategy
DOTOKOI / 像素男友,2019-12-23,0.5962588843196084,0.0,0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1198320/header.jpg?t=1577155964,0,"Single-player,Steam Cloud","Casual,Indie,RPG","Casual,RPG,Indie,Female Protagonist,Pixel Graphics,Visual Novel,Otome,Free to Play,Anime",6.37,https://store.steampowered.com/app/1198320/,0.0,0.9861678015262448,casual singleplayer pixelgraphics indie rpg otome anime femaleprotagonist visualnovel freetoplay
Grimm's Hollow,2019-10-30,0.7185660793429937,0.0,1,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1170880/header.jpg?t=1630243141,88,"Single-player,Partial Controller Support,Steam Cloud","Adventure,Free To Play,Indie,RPG","Free to Play,Pixel Graphics,RPG,Indie,Singleplayer,Story Rich,Adventure,Cute,Multiple Endings,RPGMaker,Turn-Based,2D,Great Soundtrack,Female Protagonist,Emotional,Short,Turn-Based Combat,Atmospheric,JRPG,Horror",6.52,https://store.steampowered.com/app/1170880/,0.0,0.9857876840100962,pixelgraphics turnbased femaleprotagonist jrpg controller emotional storyrich greatsoundtrack turnbasedcombat adventure singleplayer rpgmaker 2d short indie rpg freetoplay horror cute multipleendings atmospheric
The Supper,2020-01-28,0.6330768564718121,0.0,2,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1171370/header.jpg?t=1741430422,0,Single-player,"Adventure,Casual,Indie,Free To Play","Cooking,Point & Click,Adventure,Dark Humor,Female Protagonist,Story Rich,Pixel Graphics,Horror,Gore,Psychological Horror,Puzzle,Mystery,Dark,Free to Play,Indie,Surreal,Hidden Object,Singleplayer,Casual,Short",6.27,https://store.steampowered.com/app/1171370/,0.0,0.9853660200824216,casual cooking pixelgraphics surreal femaleprotagonist hiddenobject storyrich puzzle adventure singleplayer gore psychologicalhorror short indie darkhumor dark freetoplay horror mystery pointandclick
Batman: Arkham City,2011-11-15,0.5962588843196084,0.0,5,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/57400/header.jpg?t=1684482795,1067,"Single-player,Steam Achievements,Partial Controller Support,Steam Cloud","Action,Adventure","Action,Adventure,Open World,Third Person,Superhero,Singleplayer,Stealth",14.47,https://store.steampowered.com/app/57400/,0.0,0.9837155375770168,singleplayer action adventure thirdperson controller superhero stealth openworld
A Date with Death,2023-12-07,0.7185660793429937,0.0,4,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2415010/header.jpg?t=1760661830,212,"Single-player,Steam Achievements","Indie,Simulation,Free To Play","Dating Sim,Visual Novel,LGBTQ+,Romance,Otome,Character Customization,Free to Play,Choices Matter,Multiple Endings,Anime,Supernatural,Funny,Text-Based,Interactive Fiction,Story Rich,Choose Your Own Adventure,Comedy,Dark Fantasy,Immersive Sim,Life Sim",2.41,https://store.steampowered.com/app/2415010/,0.0,0.9824204891229968,supernatural romance otome funny simulation charactercustomization interactivefiction storyrich immersivesim anime visualnovel textbased datingsim chooseyourownadventure indie freetoplay darkfantasy lgbtq+ singleplayer choicesmatter multipleendings comedy lifesim
像素女友,2020-08-19,0.5962588843196084,0.0,0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1368860/header.jpg?t=1598292011,0,"Single-player,Steam Cloud","Adventure,Casual,Indie,RPG,Simulation","RPG,Indie,Casual,Adventure,Simulation,Free to Play,Dating Sim,Funny,Pixel Graphics,Visual Novel",5.71,https://store.steampowered.com/app/1368860/,0.0,0.9822479497456266,casual singleplayer datingsim pixelgraphics adventure indie rpg funny visualnovel simulation freetoplay
UOS Prototype,2020-10-12,0.4892366412165478,0.0,0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1422050/header.jpg?t=1603965727,0,,Early Access,"Early Access,3D,VR",5.56,https://store.steampowered.com/app/1422050/,0.0,0.9822444317720658,earlyaccess vr 3d
Cureocity,2024-03-21,0.6330768564718121,0.0,0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2612680/header.jpg?t=1727596063,0,Single-player,"Adventure,Indie","Indie,Cute,Adventure,Puzzle,Hand-drawn,Female Protagonist,Turn-Based Tactics,Turn-Based Strategy,2D,Cartoon,Wholesome,Relaxing,Drama,Cartoony,Emotional,Casual,Singleplayer,Turn-Based Combat,Exploration,Free to Play",2.12,https://store.steampowered.com/app/2612680/,0.0,0.9819503843774188,casual turnbasedtactics relaxing femaleprotagonist emotional puzzle turnbasedcombat adventure singleplayer cartoon 2d drama wholesome indie turnbasedstrategy freetoplay exploration cute handdrawn
Katawa Shoujo,2024-08-15,0.6330768564718121,0.0,1,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3068300/header.jpg?t=1744712256,0,"Single-player,Steam Achievements,Steam Cloud","Casual,Indie,Free To Play","Visual Novel,Romance,Dating Sim,Multiple Endings,Anime,Choices Matter,Emotional,Text-Based,2D,Cute,Story Rich,Psychological,Relaxing,Casual,Singleplayer,Narration,Hand-drawn,Narrative,Choose Your Own Adventure,Simulation",1.72,https://store.steampowered.com/app/3068300/,0.0,0.9807476870968364,casual romance narrative relaxing simulation emotional storyrich singleplayer anime visualnovel psychological 2d narration textbased datingsim chooseyourownadventure indie freetoplay choicesmatter multipleendings cute handdrawn
Ticy Adventure Club,2022-12-02,0.6330768564718121,0.0,1,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2135690/header.jpg?t=1734976832,0,Single-player,"Adventure,Free To Play,Indie,RPG","RPG,Cute,Story Rich,Psychological Horror,Drama,Horror,Pixel Graphics,Funny,Interactive Fiction,Visual Novel,Anime,Cartoony,Female Protagonist,Exploration,Adventure,Colorful,Cartoon,Singleplayer,2D,Free to Play",3.43,https://store.steampowered.com/app/2135690/,0.0,0.9796447915525888,pixelgraphics funny femaleprotagonist storyrich interactivefiction adventure singleplayer anime colorful visualnovel cartoon 2d psychologicalhorror drama indie rpg freetoplay exploration horror cute
Gravitas,2019-08-23,0.6780830971139326,0.0,0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1067310/header.jpg?t=1676827574,0,"Single-player,Steam Achievements,Full controller support,Steam Cloud","Action,Adventure,Free To Play,Indie","Free to Play,Puzzle,Puzzle-Platformer,Indie,Singleplayer,First-Person,Adventure,Funny,Sci-fi,3D Platformer,Comedy,Space,Parkour,Short,Dark Humor,Platformer,3D,Physics,Co-op",6.7,https://store.steampowered.com/app/1067310/,0.0,0.9795976359924784,3dplatformer controller funny puzzle adventure singleplayer parkour short action physics indie darkhumor 3d freetoplay puzzleplatformer platformer scifi firstperson comedy space coop
坦率的小红帽和爱说谎的狼,2020-01-13,0.5962588843196084,0.0,0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1216080/header.jpg?t=1578967235,0,Single-player,"Casual,Free To Play,RPG","Free to Play,RPG,Casual,Funny,Visual Novel,Anime,Pixel Graphics,Indie",6.31,https://store.steampowered.com/app/1216080/,0.0,0.9791154994410406,casual singleplayer pixelgraphics indie rpg anime funny visualnovel freetoplay
SuchArt: Creative Space,2021-01-21,0.7185660793429937,0.0,0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1469280/header.jpg?t=1709235889,66,"Single-player,Steam Achievements,Partial Controller Support","Action,Adventure,Casual,Indie,Simulation,Free To Play","Simulation,Free to Play,Sandbox,Singleplayer,First-Person,Realistic,Funny,Physics,Family Friendly,Adventure,Casual,Indie,Multiplayer,3D,Life Sim,Relaxing,Immersive Sim,Management,Resource Management,VR",5.29,https://store.steampowered.com/app/1469280/,0.0,0.9790105269685656,casual funny relaxing controller simulation multiplayer immersivesim familyfriendly adventure singleplayer realistic vr action physics resourcemanagement indie sandbox 3d freetoplay management firstperson lifesim
Perspective,2019-10-09,0.6330768564718121,0.0,0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1109410/header.jpg?t=1670244937,0,Single-player,Free To Play,"Free to Play,Puzzle,Puzzle-Platformer,Indie,3D,2D,Singleplayer,Short",6.57,https://store.steampowered.com/app/1109410/,0.0,0.9789736710989144,singleplayer short puzzle indie 2d 3d freetoplay puzzleplatformer
Bloody Hell,2023-01-27,0.6780830971139326,0.0,1,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2056220/header.jpg?t=1721415490,0,"Single-player,Steam Achievements,Partial Controller Support","Action,Adventure,Indie,Free To Play","Bullet Hell,Metroidvania,Pixel Graphics,Indie,Twin Stick Shooter,Singleplayer,Gore,Souls-like,Free to Play,Demons,Top-Down,Nonlinear,Combat,Adventure,Action-Adventure,2D,Controller,Funny,Action,Gothic",3.27,https://store.steampowered.com/app/2056220/,0.0,0.978825951574579,pixelgraphics demons funny controller actionadventure gothic combat adventure singleplayer gore nonlinear 2d metroidvania soulslike action indie bullethell twinstickshooter freetoplay topdown
Loop-Loop DX,2020-04-20,0.5557766305439302,0.0,2,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/875610/header.jpg?t=1691381597,0,"Single-player,Steam Achievements,Full controller support","Action,Adventure,Free To Play,Indie","Free to Play,Indie,Action,Adventure,Great Soundtrack,2D,Bullet Hell",6.04,https://store.steampowered.com/app/875610/,0.0,0.9786642424041648,singleplayer greatsoundtrack controller action adventure indie bullethell 2d freetoplay
旅燕归航 Swallow Homing,2019-02-13,0.5962588843196084,0.0,0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1012240/header.jpg?t=1726215630,0,Single-player,Indie,"Indie,Free to Play,Visual Novel,Sci-fi",7.23,https://store.steampowered.com/app/1012240/,0.0,0.9781841239351337,singleplayer scifi indie visualnovel freetoplay
Google Spotlight Stories: Age of Sail,2018-11-13,0.5962588843196084,0.0,0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/882110/header.jpg?t=1542156940,11,"Single-player,VR Only","Adventure,Free To Play","Free to Play,Adventure,VR,Sailing",7.48,https://store.steampowered.com/app/882110/,0.0,0.9779468875005012,singleplayer adventure vr freetoplay sailing
Virtual Cottage,2020-10-07,0.6780830971139326,0.0,2,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1369320/header.jpg?t=1758606823,212,"Single-player,Steam Achievements,Custom Volume Controls,Mouse Only Option,Playable without Timed Input,Touch Only Option","Casual,Indie,Simulation,Free To Play","Cozy,Relaxing,Casual,Life Sim,Utilities,Wholesome,Music,Design & Illustration,Atmospheric,Cute,Immersive,Free to Play,Singleplayer,Family Friendly,Anime,Idler,Simulation,Indie,Colorful,Female Protagonist",5.58,https://store.steampowered.com/app/1369320/,0.0,0.9776722961764084,casual playablewithouttimedinput designandillustration relaxing femaleprotagonist simulation customvolumecontrols utilities familyfriendly singleplayer anime colorful idler immersive wholesome indie music touchonlyoption freetoplay mouseonly cute atmospheric cozy lifesim
A Space For The Unbound - Prologue,2020-01-22,0.5557766305439302,0.0,0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1201280/header.jpg?t=1761016191,33,"Single-player,Partial Controller Support","Adventure,Indie","Pixel Graphics,1990's,Adventure,Story Rich,Atmospheric,Relaxing,2D,Singleplayer,Supernatural,Casual,Emotional,Mystery,Exploration,Surreal,Walking Simulator,Philosophical,Anime,Action-Adventure,Point & Click,Foreign",6.29,https://store.steampowered.com/app/1201280/,0.0,0.9775503289314784,casual supernatural walkingsimulator pixelgraphics surreal relaxing controller actionadventure emotional storyrich adventure singleplayer anime 2d foreign indie 1990s exploration mystery philosophical pointandclick atmospheric
Helltaker,2020-05-11,0.8003907929561015,0.0,1,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1289310/header.jpg?t=1620755466,75,"Single-player,Steam Achievements,Partial Controller Support","Adventure,Free To Play,Indie","Free to Play,Cute,Demons,Puzzle,Indie,Anime,Great Soundtrack,Sexual Content,Singleplayer,2D,Short,Comedy,Difficult,Adventure,Dating Sim,Hentai,Funny,Mature,Rhythm,Visual Novel",5.98,https://store.steampowered.com/app/1289310/,0.0,0.9775352485963597,demons funny controller greatsoundtrack puzzle adventure singleplayer anime visualnovel 2d short datingsim mature indie freetoplay rhythm sexualcontent cute hentai comedy difficult
Iron Snout,2016-01-27,0.8003907929561015,0.0,1,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/424280/header.jpg?t=1729102840,60,"Single-player,Steam Achievements,Partial Controller Support,Stats,Steam Leaderboards","Action,Indie,Free To Play","Free to Play,2D Fighter,Action,Funny,Fighting,Gore,2D,Indie,Singleplayer,Cartoon,Blood,Survival,Violent,Beat 'em up,Fast-Paced,Casual,Arcade,Cute,Difficult,Co-op",10.27,https://store.steampowered.com/app/424280/,0.0,0.9772714188267296,casual funny controller violent singleplayer gore arcade 2d survival beatemup action indie stats freetoplay fighting blood cartoon fastpaced 2dfighter cute coop difficult
Princess Remedy in a World of Hurt,2016-01-01,0.6780830971139326,0.0,0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/407900/header.jpg?t=1728631375,67,"Single-player,Full controller support","Action,Adventure,Indie","Indie,Female Protagonist,Free to Play,Pixel Graphics,Retro,Adventure,Bullet Hell,Action,Great Soundtrack,Cute,Singleplayer,2D,Shoot 'Em Up,RPG,Funny,Short,Comedy,Shooter,LGBTQ+,Multiple Endings",10.34,https://store.steampowered.com/app/407900/,0.0,0.9768528863367852,controller pixelgraphics funny femaleprotagonist greatsoundtrack adventure singleplayer 2d short action indie rpg shooter bullethell freetoplay shootemup lgbtq+ cute multipleendings comedy retro
Grimhook,2023-12-08,0.6780830971139326,0.0,1,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2667430/header.jpg?t=1727123556,0,Single-player,"Action,Adventure,Indie","Action,Adventure,First-Person,Action-Adventure,Platformer,3D Platformer,Shooter,FPS,Bullet Hell,Atmospheric,Stylized,Combat,Dystopian,Puzzle-Platformer,3D,Singleplayer,Fantasy,Precision Platformer,Hand-drawn,Supernatural",2.41,https://store.steampowered.com/app/2667430/,0.0,0.9764648473133748,3dplatformer fantasy supernatural actionadventure combat adventure singleplayer stylized fps action dystopian indie shooter bullethell 3d puzzleplatformer platformer firstperson handdrawn atmospheric precisionplatformer
NOeSIS01_诉说谎言记忆物语,2020-03-19,0.6330768564718121,0.0,0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1246020/header.jpg?t=1736778395,0,Single-player,"Casual,Indie,RPG,Free To Play","Visual Novel,RPG,Mystery,Indie,Psychological Horror,Horror,Anime,Casual,Cute,Strategy,Gore,Singleplayer,Free to Play,Romance,Story Rich,Sexual Content,Dating Sim,FPS,Nudity,Hentai",6.13,https://store.steampowered.com/app/1246020/,0.0,0.97578531379327,casual romance nudity storyrich singleplayer anime gore visualnovel psychologicalhorror datingsim fps indie rpg freetoplay horror mystery sexualcontent cute hentai strategy
Neighbours from Hell Compilation,2013-11-07,0.6780830971139326,0.0,0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/260750/header.jpg?t=1726050067,53,"Single-player,Steam Cloud,Family Sharing","Adventure,Casual","Comedy,Casual,Classic,Funny,Puzzle,Point & Click,Singleplayer,Adventure,Stealth,Strategy,Nostalgia,Old School,Atmospheric,Great Soundtrack,2D,Arcade,Psychological Horror,Dark Humor,Indie",12.49,https://store.steampowered.com/app/260750/,0.0,0.9757688940957708,casual funny greatsoundtrack puzzle adventure singleplayer arcade 2d classic psychologicalhorror indie darkhumor stealth pointandclick oldschool nostalgia atmospheric comedy strategy
Eternal Senia,2015-06-18,0.7185660793429937,0.0,0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/351640/header.jpg?t=1572504131,202,Single-player,"Action,Free To Play,Indie,RPG","Anime,Free to Play,RPG,Female Protagonist,RPGMaker,Singleplayer,Great Soundtrack,Indie,Story Rich,JRPG,Action,Cute,2D,Pixel Graphics,Fantasy,Action RPG,Multiple Endings,Puzzle,Casual,Visual Novel",10.88,https://store.steampowered.com/app/351640/,0.0,0.9754572087745912,casual fantasy pixelgraphics femaleprotagonist jrpg storyrich greatsoundtrack puzzle singleplayer anime rpgmaker visualnovel 2d actionrpg action indie rpg freetoplay cute multipleendings
Space Bear,2020-03-05,0.5557766305439302,0.0,0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1169200/header.jpg?t=1583739455,0,Single-player,"Adventure,Free To Play,Indie","Free to Play,Adventure,Indie,Text-Based,Typing,Nudity,Casual",6.17,https://store.steampowered.com/app/1169200/,0.0,0.9753050452386074,singleplayer casual typing adventure indie textbased freetoplay nudity
永冻之壳 The Shell of Permafrost,2018-12-09,0.5962588843196084,0.0,0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/976940/header.jpg?t=1753217213,0,"Single-player,Steam Achievements","Casual,Indie,RPG,Free To Play","Free to Play,RPG,Anime,Indie,RPGMaker,Casual,Story Rich,Female Protagonist,Puzzle,Adventure,Pixel Graphics",7.41,https://store.steampowered.com/app/976940/,0.0,0.9751402628066244,storyrich casual singleplayer puzzle pixelgraphics adventure indie rpg anime rpgmaker femaleprotagonist freetoplay
Escape Lala - Retro Point and Click Adventure,2019-02-14,0.5557766305439302,0.0,0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/909190/header.jpg?t=1573034806,0,Single-player,"Adventure,Free To Play,Indie","Free to Play,Adventure,Indie,Point & Click,Pixel Graphics,Retro,Puzzle,Singleplayer",7.22,https://store.steampowered.com/app/909190/,0.0,0.9748983011947362,singleplayer pointandclick puzzle pixelgraphics adventure indie freetoplay retro
Z Rush,2024-06-18,0.4892366412165478,0.0,0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2991740/header.jpg?t=1738669193,0,Single-player,"Indie,Free To Play","Hack and Slash,Indie,RTS,3D,Strategy,Zombies,Singleplayer,Free to Play",1.88,https://store.steampowered.com/app/2991740/,0.0,0.9741737189411864,singleplayer zombies indie rts 3d freetoplay strategy hackandslash
异化之恶〇Abnormal Treatment,2019-08-02,0.7185660793429937,0.0,1,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1122750/header.jpg?t=1720597891,0,"Single-player,Steam Achievements","Adventure,Indie,RPG,Free To Play","RPGMaker,RPG,Cute,Adventure,Anime,Psychological Horror,Story Rich,Pixel Graphics,Female Protagonist,Puzzle,Horror,2D,Visual Novel,Multiple Endings,Singleplayer,Funny,JRPG,Free to Play,Indie,Sexual Content",6.76,https://store.steampowered.com/app/1122750/,0.0,0.9739501085495118,pixelgraphics funny femaleprotagonist jrpg storyrich puzzle adventure singleplayer anime rpgmaker visualnovel 2d psychologicalhorror indie rpg freetoplay horror sexualcontent cute multipleendings
Tukoni: Prologue,2020-11-19,0.6780830971139326,0.0,0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1419860/f17d63a7eb0b7718297e8ca4f702ff485339c1c5/header_alt_assets_2.jpg?t=1754633404,0,"Single-player,Steam Achievements","Adventure,Casual,Indie","Adventure,Casual,Point & Click,Puzzle,Platformer,Cute,2D Platformer,Puzzle-Platformer,Side Scroller,2D,Colorful,Hand-drawn,Stylized,Crafting,Linear,Free to Play,Singleplayer,Indie,Story Rich,Short",5.46,https://store.steampowered.com/app/1419860/,0.0,0.973906167073866,casual storyrich puzzle adventure singleplayer colorful 2d stylized short sidescroller indie linear 2dplatformer puzzleplatformer freetoplay platformer pointandclick cute handdrawn crafting
Swallow the Sea,2021-09-03,0.6330768564718121,0.0,1,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1511860/header.jpg?t=1679178216,0,"Single-player,Steam Achievements,Full controller support","Action,Adventure,Casual,Free To Play,Indie","Action,Free to Play,Adventure,Exploration,Casual,2D,Survival,Indie,Pixel Graphics,Dark,Cute,Atmospheric,Dark Comedy,Lovecraftian,Dark Humor,Nature,Underwater,Submarine,Singleplayer,Horror",4.67,https://store.steampowered.com/app/1511860/,0.0,0.9738148811877922,casual controller pixelgraphics nature adventure singleplayer 2d survival action submarine indie dark darkhumor freetoplay exploration horror darkcomedy lovecraftian cute atmospheric underwater
Touhou Hero of Ice Fairy: Prologue,2021-12-17,0.6780830971139326,0.0,1,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1715460/header.jpg?t=1726209884,64,"Single-player,Full controller support","Action,Adventure,Free To Play","Bullet Hell,Action,JRPG,Shooter,Action-Adventure,Female Protagonist,2D,Cute,Funny,Anime,Story Rich,Choices Matter,Drama,Comedy,Free to Play,Singleplayer,Adventure,Shoot 'Em Up,Faith,Souls-like",4.38,https://store.steampowered.com/app/1715460/,0.0,0.9733225500604216,controller funny femaleprotagonist jrpg actionadventure storyrich adventure singleplayer anime 2d soulslike drama action shooter bullethell freetoplay shootemup choicesmatter cute comedy faith
A Shopping Trip to Eklan Tor,2020-09-18,0.5962588843196084,0.0,0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1404360/header.jpg?t=1614371049,0,"Single-player,Tracked Controller Support,VR Only","Adventure,Casual,Free To Play,Indie","Casual,VR,Hidden Object,Investigation,Exploration,Collectathon,Cute,Relaxing,Atmospheric,Puzzle,Fantasy,Conversation,Narration,Family Friendly,Nature,Singleplayer,6DOF,Indie,Adventure,Free to Play",5.63,https://store.steampowered.com/app/1404360/,0.0,0.9731838112980612,casual fantasy relaxing controller hiddenobject puzzle nature familyfriendly adventure singleplayer conversation vr narration indie collectathon freetoplay exploration investigation cute atmospheric 6dof
Outcore: Desktop Adventure,2022-09-26,0.7185660793429937,0.0,3,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1275670/80e7fbe78cffdfe76f29ba5857105885a52dd375/header.jpg?t=1762541873,0,"Single-player,Steam Achievements,Partial Controller Support,Steam Cloud","Action,Adventure,Indie,RPG,Simulation,Free To Play","Adventure,Psychological Horror,Free to Play,Story Rich,Comedy,Logic,Exploration,Choices Matter,Puzzle,Cute,Colorful,Funny,Pixel Graphics,Singleplayer,Emotional,Indie,Platformer,2D,Action,RPG",3.61,https://store.steampowered.com/app/1275670/,0.0,0.9731331397322762,pixelgraphics logic funny controller simulation emotional storyrich puzzle adventure singleplayer colorful 2d psychologicalhorror action indie rpg freetoplay exploration platformer choicesmatter cute comedy
Samsara Room,2020-04-29,0.7185660793429937,0.0,0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1281800/header.jpg?t=1667254367,92,"Single-player,Steam Achievements,Steam Cloud","Adventure,Free To Play,Indie","Indie,Adventure,Puzzle,Free to Play,Point & Click,Escape Room,Singleplayer,Psychological Horror,Short,Atmospheric,Surreal,Horror,2D,Story Rich,Mystery,Hand-drawn,Multiplayer,Immersive",6.02,https://store.steampowered.com/app/1281800/,0.0,0.9729168129981796,surreal multiplayer storyrich puzzle adventure singleplayer 2d escaperoom psychologicalhorror short immersive indie freetoplay horror mystery pointandclick handdrawn atmospheric
Star Fetchers,2020-01-17,0.7185660793429937,0.0,2,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1178030/header.jpg?t=1758960225,51,Single-player,"Action,Adventure,Indie,Free To Play","Indie,Action,Free to Play,Adventure,Great Soundtrack,Violent,Gore,Story Rich,Cyberpunk,2D,Pixel Graphics,Funny,Atmospheric,Surreal,Singleplayer,Swordplay,Female Protagonist,Hack and Slash,Comedy,Dating Sim",6.3,https://store.steampowered.com/app/1178030/,0.0,0.9723163012278828,pixelgraphics surreal funny femaleprotagonist violent storyrich cyberpunk greatsoundtrack adventure singleplayer gore 2d swordplay datingsim action indie freetoplay atmospheric comedy hackandslash
